"","state_name","category","count","last_update","strata_type","data_type","metric"
"1343","Ohio","MALE","15417","05/19/2020","gender","case","count"
"1344","Ohio","UNKNOWN/OTHER","190","05/19/2020","gender","case","count"
"1345","Ohio","0-19","0","05/19/2020","age","death","count"
"1346","Ohio","20-29","5","05/19/2020","age","death","count"
"1347","Ohio","30-39","12","05/19/2020","age","death","count"
"1348","Ohio","40-49","25","05/19/2020","age","death","count"
"1349","Ohio","50-59","96","05/19/2020","age","death","count"
"1350","Ohio","60-69","245","05/19/2020","age","death","count"
"1351","Ohio","70-79","434","05/19/2020","age","death","count"
"1352","Ohio","80+","902","05/19/2020","age","death","count"
"1353","Ohio","UNKNOWN","1","05/19/2020","age","death","count"
"1354","Ohio","FEMALE","810","05/19/2020","gender","death","count"
"1355","Ohio","MALE","909","05/19/2020","gender","death","count"
"1356","Ohio","UNKNOWN/OTHER","1","05/19/2020","gender","death","count"
"1357","Ohio","0-19","49","05/19/2020","age","hosp","count"
"1358","Ohio","20-29","169","05/19/2020","age","hosp","count"
"1359","Ohio","30-39","307","05/19/2020","age","hosp","count"
"1360","Ohio","40-49","496","05/19/2020","age","hosp","count"
"1361","Ohio","50-59","944","05/19/2020","age","hosp","count"
"1362","Ohio","60-69","1188","05/19/2020","age","hosp","count"
"1363","Ohio","70-79","1003","05/19/2020","age","hosp","count"
"1364","Ohio","80+","960","05/19/2020","age","hosp","count"
"1365","Ohio","UNKNOWN","1","05/19/2020","age","hosp","count"
"1366","Ohio","FEMALE","2382","05/19/2020","gender","hosp","count"
"1367","Ohio","MALE","2726","05/19/2020","gender","hosp","count"
"1368","Ohio","UNKNOWN/OTHER","9","05/19/2020","gender","hosp","count"
"1369","Ohio",NA,"28952","05/19/2020","total","case","count"
"1370","Ohio","hosp","1","05/19/2020","today","extra","count"
"1371","Oklahoma","AI/AN","341","05/19/2020","race","case","count"
"1372","Oklahoma","ASIAN","141","05/19/2020","race","case","count"
"1373","Oklahoma","BLACK","476","05/19/2020","race","case","count"
"1374","Oklahoma","MULTI","0","05/19/2020","race","case","count"
"1375","Oklahoma","OTHER","216","05/19/2020","race","case","count"
"1376","Oklahoma","UNKNOWN","703","05/19/2020","race","case","count"
"1377","Oklahoma","WHITE","3612","05/19/2020","race","case","count"
"1378","Oklahoma","0-4","63","05/19/2020","age","case","count"
"1379","Oklahoma","5-17","185","05/19/2020","age","case","count"
"1380","Oklahoma","18-35","1359","05/19/2020","age","case","count"
"1381","Oklahoma","36-49","1224","05/19/2020","age","case","count"
"1382","Oklahoma","50-64","1242","05/19/2020","age","case","count"
"1383","Oklahoma","65+","1412","05/19/2020","age","case","count"
"1384","Oklahoma","UNKNOWN","NA","05/19/2020","age","case","count"
"1385","Oklahoma","AI/AN","21","05/19/2020","race","death","count"
"1386","Oklahoma","ASIAN","2","05/19/2020","race","death","count"
"1387","Oklahoma","BLACK","24","05/19/2020","race","death","count"
"1388","Oklahoma","MULTI","0","05/19/2020","race","death","count"
"1389","Oklahoma","OTHER","7","05/19/2020","race","death","count"
"1390","Oklahoma","UNKNOWN","14","05/19/2020","race","death","count"
"1391","Oklahoma","WHITE","226","05/19/2020","race","death","count"
"1392","Oklahoma","0-4","0","05/19/2020","age","death","count"
"1393","Oklahoma","5-17","0","05/19/2020","age","death","count"
"1394","Oklahoma","18-35","4","05/19/2020","age","death","count"
"1395","Oklahoma","36-49","6","05/19/2020","age","death","count"
"1396","Oklahoma","50-64","50","05/19/2020","age","death","count"
"1397","Oklahoma","65+","234","05/19/2020","age","death","count"
"1398","Oklahoma","UNKNOWN","NA","05/19/2020","age","death","count"
"1399","Oklahoma","FEMALE","141","05/19/2020","gender","death","count"
"1400","Oklahoma","MALE","153","05/19/2020","gender","death","count"
"1401","Oklahoma","UNKNOWN/OTHER","0","05/19/2020","gender","death","count"
"1402","Oklahoma",NA,"5489","05/19/2020","total","case","count"
"1403","Oklahoma",NA,"Demographic and age data available, but age and demo data manually entered.","05/19/2020","total","extra","count"
"1404","Oregon","0-9","41","05/19/2020","age","case","count"
"1405","Oregon","10-19","134","05/19/2020","age","case","count"
"1406","Oregon","20-29","551","05/19/2020","age","case","count"
"1407","Oregon","30-39","633","05/19/2020","age","case","count"
"1408","Oregon","40-49","636","05/19/2020","age","case","count"
"1409","Oregon","50-59","654","05/19/2020","age","case","count"
"1410","Oregon","60-69","510","05/19/2020","age","case","count"
"1411","Oregon","70-79","329","05/19/2020","age","case","count"
"1412","Oregon","80+","228","05/19/2020","age","case","count"
"1413","Oregon","UNKNOWN","10","05/19/2020","age","case","count"
"1414","Oregon","FEMALE","1963","05/19/2020","gender","case","count"
"1415","Oregon","MALE","1759","05/19/2020","gender","case","count"
"1416","Oregon","UNKNOWN/OTHER","4","05/19/2020","gender","case","count"
"1417","Oregon","0-9","0","05/19/2020","age","death","count"
"1418","Oregon","10-19","0","05/19/2020","age","death","count"
"1419","Oregon","20-29","0","05/19/2020","age","death","count"
"1420","Oregon","30-39","0","05/19/2020","age","death","count"
"1421","Oregon","40-49","3","05/19/2020","age","death","count"
"1422","Oregon","50-59","5","05/19/2020","age","death","count"
"1423","Oregon","60-69","28","05/19/2020","age","death","count"
"1424","Oregon","70-79","40","05/19/2020","age","death","count"
"1425","Oregon","80+","64","05/19/2020","age","death","count"
"1426","Oregon","UNKNOWN","0","05/19/2020","age","death","count"
"1427","Oregon","FEMALE","59","05/19/2020","gender","death","count"
"1428","Oregon","MALE","81","05/19/2020","gender","death","count"
"1429","Oregon","UNKNOWN/OTHER","0","05/19/2020","gender","death","count"
"1430","Oregon","0-9","5","05/19/2020","age","hosp","count"
"1431","Oregon","10-19","2","05/19/2020","age","hosp","count"
"1432","Oregon","20-29","29","05/19/2020","age","hosp","count"
"1433","Oregon","30-39","45","05/19/2020","age","hosp","count"
"1434","Oregon","40-49","85","05/19/2020","age","hosp","count"
"1435","Oregon","50-59","120","05/19/2020","age","hosp","count"
"1436","Oregon","60-69","169","05/19/2020","age","hosp","count"
"1437","Oregon","70-79","145","05/19/2020","age","hosp","count"
"1438","Oregon","80+","110","05/19/2020","age","hosp","count"
"1439","Oregon","UNKNOWN","4","05/19/2020","age","hosp","count"
"1440","Oregon",NA,"99630","05/19/2020","total","test","count"
"1441","Oregon",NA,"3726","05/19/2020","total","case","count"
"1442","Oregon","Adult ICU beds","250","05/19/2020","avail","extra","count"
"1443","Oregon","Adult non-ICU beds","1939","05/19/2020","avail","extra","count"
"1444","Oregon","Pediatric NICU/PICU beds","84","05/19/2020","avail","extra","count"
"1445","Oregon","Pediatric non-ICU beds","145","05/19/2020","avail","extra","count"
"1446","Oregon","Ventilators","794","05/19/2020","avail","extra","count"
"1447","Oregon","Adult ICU beds","800","05/19/2020","total","extra","count"
"1448","Oregon","Adult non-ICU beds","6776","05/19/2020","total","extra","count"
"1449","Oregon","Pediatric NICU/PICU beds","302","05/19/2020","total","extra","count"
"1450","Oregon","Pediatric non-ICU beds","346","05/19/2020","total","extra","count"
"1451","Oregon","Current hospitalized patients","137","05/19/2020","curr","extra","count"
"1452","Oregon","Current patients in ICU beds","43","05/19/2020","curr","extra","count"
"1453","Oregon","Current patients on ventilators","13","05/19/2020","curr","extra","count"
"1454","Pennsylvania","ASIAN","812","05/19/2020","race","case","count"
"1455","Pennsylvania","BLACK","7522","05/19/2020","race","case","count"
"1456","Pennsylvania","OTHER","342","05/19/2020","race","case","count"
"1457","Pennsylvania","UNKNOWN","38603","05/19/2020","race","case","count"
"1458","Pennsylvania","WHITE","16387","05/19/2020","race","case","count"
"1459","Pennsylvania","0-4","0.01","05/19/2020","age","case","percent"
"1460","Pennsylvania","5-12","0.01","05/19/2020","age","case","percent"
"1461","Pennsylvania","13-18","0.01","05/19/2020","age","case","percent"
"1462","Pennsylvania","19-24","0.06","05/19/2020","age","case","percent"
"1463","Pennsylvania","25-49","0.37","05/19/2020","age","case","percent"
"1464","Pennsylvania","50-64","0.26","05/19/2020","age","case","percent"
"1465","Pennsylvania","65+","0.29","05/19/2020","age","case","percent"
"1466","Pennsylvania","FEMALE","34914","05/19/2020","gender","case","count"
"1467","Pennsylvania","MALE","28068","05/19/2020","gender","case","count"
"1468","Pennsylvania","UNKNOWN/OTHER","684","05/19/2020","gender","case","count"
"1469","Pennsylvania","ASIAN","118","05/19/2020","race","death","count"
"1470","Pennsylvania","BLACK","904","05/19/2020","race","death","count"
"1471","Pennsylvania","MULTI","208","05/19/2020","race","death","count"
"1472","Pennsylvania","WHITE","3263","05/19/2020","race","death","count"
"1473","Pennsylvania","0-0-4","NA","05/19/2020","age","death","count"
"1474","Pennsylvania","5-9","NA","05/19/2020","age","death","count"
"1475","Pennsylvania","10-14","NA","05/19/2020","age","death","count"
"1476","Pennsylvania","15-19","NA","05/19/2020","age","death","count"
"1477","Pennsylvania","20-24","NA","05/19/2020","age","death","count"
"1478","Pennsylvania","25-29","NA","05/19/2020","age","death","count"
"1479","Pennsylvania","30-34","7","05/19/2020","age","death","count"
"1480","Pennsylvania","35-39","5","05/19/2020","age","death","count"
"1481","Pennsylvania","40-44","21","05/19/2020","age","death","count"
"1482","Pennsylvania","45-49","45","05/19/2020","age","death","count"
"1483","Pennsylvania","50-54","83","05/19/2020","age","death","count"
"1484","Pennsylvania","55-59","146","05/19/2020","age","death","count"
"1485","Pennsylvania","60-64","251","05/19/2020","age","death","count"
"1486","Pennsylvania","65-69","354","05/19/2020","age","death","count"
"1487","Pennsylvania","70-74","444","05/19/2020","age","death","count"
"1488","Pennsylvania","75-79","512","05/19/2020","age","death","count"
"1489","Pennsylvania","80-84","638","05/19/2020","age","death","count"
"1490","Pennsylvania","85-89","800","05/19/2020","age","death","count"
"1491","Pennsylvania","90-94","768","05/19/2020","age","death","count"
"1492","Pennsylvania","95-99","341","05/19/2020","age","death","count"
"1493","Pennsylvania","100-104","64","05/19/2020","age","death","count"
"1494","Pennsylvania","*COUNTSLESSTHAN5ARES+PRESSED.","NA","05/19/2020","age","death","count"
"1495","Pennsylvania","FEMALE","2296","05/19/2020","gender","death","count"
"1496","Pennsylvania","MALE","2197","05/19/2020","gender","death","count"
"1497","Pennsylvania","50-64","0.1","05/19/2020","age","hosp","percent"
"1498","Pennsylvania","0-29","0.02","05/19/2020","age","hosp","percent"
"1499","Pennsylvania","30-49","0.05","05/19/2020","age","hosp","percent"
"1500","Pennsylvania","65-79","0.2","05/19/2020","age","hosp","percent"
"1501","Pennsylvania","80+","0.19","05/19/2020","age","hosp","percent"
"1502","Pennsylvania",NA,"349700","05/19/2020","total","test","count"
"1503","Pennsylvania",NA,"63666","05/19/2020","total","case","count"
"1504","Pennsylvania",NA,"1200","05/19/2020","AvailableBedsAdultICU","extra","count"
"1505","Pennsylvania",NA,"5440","05/19/2020","AvailableBedsMedSurg","extra","count"
"1506","Pennsylvania",NA,"68","05/19/2020","AvailableBedsPICU","extra","count"
"1507","Pennsylvania",NA,"1507","05/19/2020","OtherBedsAIIRs","extra","count"
"1508","Pennsylvania",NA,"379","05/19/2020","COVID19onVents","extra","count"
"1509","Pennsylvania",NA,"16","05/19/2020","COVID19ECMO","extra","count"
"1510","Pennsylvania",NA,"5377","05/19/2020","TotalVents","extra","count"
"1511","Pennsylvania",NA,"1292","05/19/2020","VentsInUse","extra","count"
"1512","Pennsylvania","Other","4","05/19/2020","pod","extra","count"
"1513","Pennsylvania","Hospice","76","05/19/2020","pod","extra","count"
"1514","Pennsylvania","Hospital","2341","05/19/2020","pod","extra","count"
"1515","Pennsylvania","Long-Term Living","1951","05/19/2020","pod","extra","count"
"1516","Pennsylvania","Residence","121","05/19/2020","pod","extra","count"
"1517","Pennsylvania","Cardio Hypertension","974","05/19/2020","comorbidities","comorbidities","count"
"1518","Pennsylvania","Neuro Dementia","965","05/19/2020","comorbidities","comorbidities","count"
"1519","Pennsylvania","Metabolic Diabetes","611","05/19/2020","comorbidities","comorbidities","count"
"1520","Pennsylvania","Respiratory COPD","376","05/19/2020","comorbidities","comorbidities","count"
"1521","Pennsylvania","Cardio Coronary Artery Disease","337","05/19/2020","comorbidities","comorbidities","count"
"1522","Pennsylvania","Kidney Chronic","321","05/19/2020","comorbidities","comorbidities","count"
"1523","Pennsylvania","Cardio Congestive Heart Failure","319","05/19/2020","comorbidities","comorbidities","count"
"1524","Pennsylvania","Cancer","195","05/19/2020","comorbidities","comorbidities","count"
"1525","Pennsylvania","Neuro Parkinson’s","118","05/19/2020","comorbidities","comorbidities","count"
"1526","Pennsylvania","Kidney End-Stage Renal","100","05/19/2020","comorbidities","comorbidities","count"
"1527","Pennsylvania","Metabolic Obesity","93","05/19/2020","comorbidities","comorbidities","count"
"1528","Pennsylvania","Respiratory Sleep Apnea","39","05/19/2020","comorbidities","comorbidities","count"
"1529","Pennsylvania","Respiratory Asthma","34","05/19/2020","comorbidities","comorbidities","count"
"1530","Pennsylvania","Liver Cirrhosis","22","05/19/2020","comorbidities","comorbidities","count"
"1531","Pennsylvania","Immuno Organ Transplant","11","05/19/2020","comorbidities","comorbidities","count"
"1532","Pennsylvania","Immuno HIV","9","05/19/2020","comorbidities","comorbidities","count"
"1533","Pennsylvania","Liver Chronic","5","05/19/2020","comorbidities","comorbidities","count"
"1534","Rhode Island","HISPANIC","2325","05/19/2020","race","case","count"
"1535","Rhode Island","NH BLACK","701","05/19/2020","race","case","count"
"1536","Rhode Island","NH MULTI","24","05/19/2020","race","case","count"
"1537","Rhode Island","NH OTHER","209","05/19/2020","race","case","count"
"1538","Rhode Island","NH WHITE","2031","05/19/2020","race","case","count"
"1539","Rhode Island","PENDING","2862","05/19/2020","race","case","count"
"1540","Rhode Island","UNKNOWN","1447","05/19/2020","race","case","count"
"1541","Rhode Island","0-9","178","05/19/2020","age","case","count"
"1542","Rhode Island","10-19","418","05/19/2020","age","case","count"
"1543","Rhode Island","20-29","1314","05/19/2020","age","case","count"
"1544","Rhode Island","30-39","1486","05/19/2020","age","case","count"
"1545","Rhode Island","40-49","1481","05/19/2020","age","case","count"
"1546","Rhode Island","50-59","1642","05/19/2020","age","case","count"
"1547","Rhode Island","60-69","1168","05/19/2020","age","case","count"
"1548","Rhode Island","70-79","761","05/19/2020","age","case","count"
"1549","Rhode Island","80-89","634","05/19/2020","age","case","count"
"1550","Rhode Island","90-99","396","05/19/2020","age","case","count"
"1551","Rhode Island","100+","27","05/19/2020","age","case","count"
"1552","Rhode Island","PENDING","94","05/19/2020","age","case","count"
"1553","Rhode Island","FEMALE","5201","05/19/2020","gender","case","count"
"1554","Rhode Island","MALE","4243","05/19/2020","gender","case","count"
"1555","Rhode Island","PENDING","155","05/19/2020","gender","case","count"
"1556","Rhode Island","HISPANIC","38","05/19/2020","race","death","count"
"1557","Rhode Island","NH BLACK","17","05/19/2020","race","death","count"
"1558","Rhode Island","NH MULTI","0","05/19/2020","race","death","count"
"1559","Rhode Island","NH OTHER","7","05/19/2020","race","death","count"
"1560","Rhode Island","NH WHITE","234","05/19/2020","race","death","count"
"1561","Rhode Island","PENDING","45","05/19/2020","race","death","count"
"1562","Rhode Island","UNKNOWN","0","05/19/2020","race","death","count"
"1563","Rhode Island","0-9","0","05/19/2020","age","death","count"
"1564","Rhode Island","10-19","0","05/19/2020","age","death","count"
"1565","Rhode Island","20-29","NA","05/19/2020","age","death","count"
"1566","Rhode Island","30-39","5","05/19/2020","age","death","count"
"1567","Rhode Island","40-49","6","05/19/2020","age","death","count"
"1568","Rhode Island","50-59","19","05/19/2020","age","death","count"
"1569","Rhode Island","60-69","35","05/19/2020","age","death","count"
"1570","Rhode Island","70-79","83","05/19/2020","age","death","count"
"1571","Rhode Island","80-89","108","05/19/2020","age","death","count"
"1572","Rhode Island","90-99","79","05/19/2020","age","death","count"
"1573","Rhode Island","100+","5","05/19/2020","age","death","count"
"1574","Rhode Island","PENDING","0","05/19/2020","age","death","count"
"1575","Rhode Island","FEMALE","172","05/19/2020","gender","death","count"
"1576","Rhode Island","MALE","169","05/19/2020","gender","death","count"
"1577","Rhode Island","PENDING","0","05/19/2020","gender","death","count"
"1578","Rhode Island","NH BLACK","92","05/19/2020","race","hosp","count"
"1579","Rhode Island","NH MULTI","0","05/19/2020","race","hosp","count"
"1580","Rhode Island","NH WHITE","330","05/19/2020","race","hosp","count"
"1581","Rhode Island","NA","666","05/19/2020","race","hosp","count"
"1582","Rhode Island","0-9","NA","05/19/2020","age","hosp","count"
"1583","Rhode Island","10-19","NA","05/19/2020","age","hosp","count"
"1584","Rhode Island","20-29","33","05/19/2020","age","hosp","count"
"1585","Rhode Island","30-39","80","05/19/2020","age","hosp","count"
"1586","Rhode Island","40-49","128","05/19/2020","age","hosp","count"
"1587","Rhode Island","50-59","206","05/19/2020","age","hosp","count"
"1588","Rhode Island","60-69","242","05/19/2020","age","hosp","count"
"1589","Rhode Island","70-79","198","05/19/2020","age","hosp","count"
"1590","Rhode Island","80-89","138","05/19/2020","age","hosp","count"
"1591","Rhode Island","90-99","57","05/19/2020","age","hosp","count"
"1592","Rhode Island","100+","0","05/19/2020","age","hosp","count"
"1593","Rhode Island","PENDING","0","05/19/2020","age","hosp","count"
"1594","Rhode Island","FEMALE","475","05/19/2020","gender","hosp","count"
"1595","Rhode Island","MALE","607","05/19/2020","gender","hosp","count"
"1596","Rhode Island","PENDING","7","05/19/2020","gender","hosp","count"
"1597","Rhode Island",NA,"117246","05/19/2020","total","test","count"
"1598","Rhode Island",NA,"12951","05/19/2020","total","case","count"
"1599","Rhode Island",NA,"1023","05/19/2020","discharge-from-hosp","extra","count"
"1600","Rhode Island","hosp","247","05/19/2020","curr","extra","count"
"1601","Rhode Island","ICU","59","05/19/2020","curr","extra","count"
"1602","Rhode Island","ICUvent","44","05/19/2020","curr","extra","count"
"1603","South Carolina","ASIAN","0","05/19/2020","race","case","count"
"1604","South Carolina","BLACK","0","05/19/2020","race","case","count"
"1605","South Carolina","OTHER","0","05/19/2020","race","case","count"
"1606","South Carolina","UNKNOWN","0","05/19/2020","race","case","count"
"1607","South Carolina","WHITE","0","05/19/2020","race","case","count"
"1608","South Carolina","0-10","0","05/19/2020","age","case","count"
"1609","South Carolina","11-20","0","05/19/2020","age","case","count"
"1610","South Carolina","21-30","0","05/19/2020","age","case","count"
"1611","South Carolina","31-40","0","05/19/2020","age","case","count"
"1612","South Carolina","41-50","0","05/19/2020","age","case","count"
"1613","South Carolina","51-60","0","05/19/2020","age","case","count"
"1614","South Carolina","61-70","0","05/19/2020","age","case","count"
"1615","South Carolina","71-80","0","05/19/2020","age","case","count"
"1616","South Carolina","81+","0","05/19/2020","age","case","count"
"1617","South Carolina","UNKNOWN","NA","05/19/2020","age","case","count"
"1618","South Carolina","FEMALE","0","05/19/2020","gender","case","count"
"1619","South Carolina","MALE","0","05/19/2020","gender","case","count"
"1620","South Carolina","UNKNOWN/OTHER","0","05/19/2020","gender","case","count"
"1621","South Carolina","ASIAN","0","05/19/2020","race","death","count"
"1622","South Carolina","BLACK","0","05/19/2020","race","death","count"
"1623","South Carolina","OTHER","0","05/19/2020","race","death","count"
"1624","South Carolina","UNKNOWN","0","05/19/2020","race","death","count"
"1625","South Carolina","WHITE","0","05/19/2020","race","death","count"
"1626","South Carolina","0-10","0","05/19/2020","age","death","count"
"1627","South Carolina","11-20","0","05/19/2020","age","death","count"
"1628","South Carolina","21-30","0","05/19/2020","age","death","count"
"1629","South Carolina","31-40","0","05/19/2020","age","death","count"
"1630","South Carolina","41-50","0","05/19/2020","age","death","count"
"1631","South Carolina","51-60","0","05/19/2020","age","death","count"
"1632","South Carolina","61-70","0","05/19/2020","age","death","count"
"1633","South Carolina","71-80","0","05/19/2020","age","death","count"
"1634","South Carolina","81+","0","05/19/2020","age","death","count"
"1635","South Carolina","UNKNOWN","NA","05/19/2020","age","death","count"
"1636","South Carolina","FEMALE","0","05/19/2020","gender","death","count"
"1637","South Carolina","MALE","0","05/19/2020","gender","death","count"
"1638","South Carolina","UNKNOWN/OTHER","0","05/19/2020","gender","death","count"
"1639","South Carolina",NA,"135063","05/19/2020","total","test","count"
"1640","South Carolina",NA,"9056","05/19/2020","total","case","count"
"1641","South Carolina",NA,"Demographic and age data manually entered","05/19/2020","total","extra","count"
"1642","Tennessee","AI/AN","0","05/19/2020","race","case","count"
"1643","Tennessee","ASIAN","368","05/19/2020","race","case","count"
"1644","Tennessee","BLACK","3810","05/19/2020","race","case","count"
"1645","Tennessee","MULTI","0","05/19/2020","race","case","count"
"1646","Tennessee","OTHER","1650","05/19/2020","race","case","count"
"1647","Tennessee","UNKNOWN","5292","05/19/2020","race","case","count"
"1648","Tennessee","WHITE","7258","05/19/2020","race","case","count"
"1649","Tennessee","0-10","501","05/19/2020","age","case","count"
"1650","Tennessee","11-20","1279","05/19/2020","age","case","count"
"1651","Tennessee","21-30","3651","05/19/2020","age","case","count"
"1652","Tennessee","31-40","3572","05/19/2020","age","case","count"
"1653","Tennessee","41-50","3191","05/19/2020","age","case","count"
"1654","Tennessee","51-60","2745","05/19/2020","age","case","count"
"1655","Tennessee","61-70","1658","05/19/2020","age","case","count"
"1656","Tennessee","71-80","793","05/19/2020","age","case","count"
"1657","Tennessee","81+","495","05/19/2020","age","case","count"
"1658","Tennessee","UNKNOWN","493","05/19/2020","age","case","count"
"1659","Tennessee","FEMALE","7597","05/19/2020","gender","case","count"
"1660","Tennessee","MALE","9873","05/19/2020","gender","case","count"
"1661","Tennessee","UNKNOWN/OTHER","908","05/19/2020","gender","case","count"
"1662","Tennessee","AI/AN","0","05/19/2020","race","death","count"
"1663","Tennessee","ASIAN","7","05/19/2020","race","death","count"
"1664","Tennessee","BLACK","102","05/19/2020","race","death","count"
"1665","Tennessee","MULTI","0","05/19/2020","race","death","count"
"1666","Tennessee","OTHER","10","05/19/2020","race","death","count"
"1667","Tennessee","UNKNOWN","7","05/19/2020","race","death","count"
"1668","Tennessee","WHITE","179","05/19/2020","race","death","count"
"1669","Tennessee","0-10","1","05/19/2020","age","death","count"
"1670","Tennessee","11-20","1","05/19/2020","age","death","count"
"1671","Tennessee","21-30","1","05/19/2020","age","death","count"
"1672","Tennessee","31-40","3","05/19/2020","age","death","count"
"1673","Tennessee","41-50","14","05/19/2020","age","death","count"
"1674","Tennessee","51-60","28","05/19/2020","age","death","count"
"1675","Tennessee","61-70","63","05/19/2020","age","death","count"
"1676","Tennessee","71-80","89","05/19/2020","age","death","count"
"1677","Tennessee","81+","105","05/19/2020","age","death","count"
"1678","Tennessee","UNKNOWN","0","05/19/2020","age","death","count"
"1679","Tennessee","FEMALE","135","05/19/2020","gender","death","count"
"1680","Tennessee","MALE","170","05/19/2020","gender","death","count"
"1681","Tennessee","UNKNOWN/OTHER","0","05/19/2020","gender","death","count"
"1682","Tennessee",NA,"346123","05/19/2020","total","test","count"
"1683","Tennessee",NA,"18378","05/19/2020","total","case","count"
"1684","Texas","ASIAN","491","05/19/2020","race","case","count"
"1685","Texas","BLACK","2181","05/19/2020","race","case","count"
"1686","Texas","HISPANIC","5686","05/19/2020","race","case","count"
"1687","Texas","OTHER","96","05/19/2020","race","case","count"
"1688","Texas","PENDING","35604","05/19/2020","race","case","count"
"1689","Texas","UNKNOWN","1893","05/19/2020","race","case","count"
"1690","Texas","WHITE","3961","05/19/2020","race","case","count"
"1691","Texas","0-1","37","05/19/2020","age","case","count"
"1692","Texas","1-9","168","05/19/2020","age","case","count"
"1693","Texas","10-19","432","05/19/2020","age","case","count"
"1694","Texas","20-29","2227","05/19/2020","age","case","count"
"1695","Texas","30-39","2601","05/19/2020","age","case","count"
"1696","Texas","40-49","2674","05/19/2020","age","case","count"
"1697","Texas","50-59","2619","05/19/2020","age","case","count"
"1698","Texas","60-64","1105","05/19/2020","age","case","count"
"1699","Texas","65-69","794","05/19/2020","age","case","count"
"1700","Texas","70-74","533","05/19/2020","age","case","count"
"1701","Texas","75-79","354","05/19/2020","age","case","count"
"1702","Texas","80+","640","05/19/2020","age","case","count"
"1703","Texas","UNKNOWN","124","05/19/2020","age","case","count"
"1704","Texas","PENDING","35604","05/19/2020","age","case","count"
"1705","Texas","FEMALE","6591","05/19/2020","gender","case","count"
"1706","Texas","MALE","7437","05/19/2020","gender","case","count"
"1707","Texas","PENDING","35604","05/19/2020","gender","case","count"
"1708","Texas","UNKNOWN/OTHER","280","05/19/2020","gender","case","count"
"1709","Texas","ASIAN","6","05/19/2020","race","death","count"
"1710","Texas","BLACK","67","05/19/2020","race","death","count"
"1711","Texas","HISPANIC","120","05/19/2020","race","death","count"
"1712","Texas","OTHER","2","05/19/2020","race","death","count"
"1713","Texas","PENDING","880","05/19/2020","race","death","count"
"1714","Texas","UNKNOWN","114","05/19/2020","race","death","count"
"1715","Texas","WHITE","180","05/19/2020","race","death","count"
"1716","Texas","0-1","0","05/19/2020","age","death","count"
"1717","Texas","1-9","0","05/19/2020","age","death","count"
"1718","Texas","10-19","2","05/19/2020","age","death","count"
"1719","Texas","20-29","10","05/19/2020","age","death","count"
"1720","Texas","30-39","9","05/19/2020","age","death","count"
"1721","Texas","40-49","21","05/19/2020","age","death","count"
"1722","Texas","50-59","54","05/19/2020","age","death","count"
"1723","Texas","60-64","45","05/19/2020","age","death","count"
"1724","Texas","65-69","59","05/19/2020","age","death","count"
"1725","Texas","70-74","45","05/19/2020","age","death","count"
"1726","Texas","75-79","45","05/19/2020","age","death","count"
"1727","Texas","80+","196","05/19/2020","age","death","count"
"1728","Texas","UNKNOWN","3","05/19/2020","age","death","count"
"1729","Texas","PENDING","880","05/19/2020","age","death","count"
"1730","Texas","FEMALE","190","05/19/2020","gender","death","count"
"1731","Texas","MALE","268","05/19/2020","gender","death","count"
"1732","Texas","PENDING","880","05/19/2020","gender","death","count"
"1733","Texas","UNKNOWN/OTHER","31","05/19/2020","gender","death","count"
"1734","Texas",NA,"744937","05/19/2020","total","test","count"
"1735","Texas",NA,"49912","05/19/2020","total","case","count"
"1736","Texas",NA,"29359","05/19/2020","recovered","extra","count"
"1737","Texas",NA,"1732","05/19/2020","Lab Confirmed COVID-19 Patients Currently in Texas Hospitals","extra","count"
"1738","Texas",NA,"53851","05/19/2020","Total Texas Staffed Hospital Beds","extra","count"
"1739","Texas",NA,"18084","05/19/2020","Available Texas Hospital Beds","extra","count"
"1740","Texas",NA,"1947","05/19/2020","Available Texas ICU Beds","extra","count"
"1741","Texas",NA,"6126","05/19/2020","Available Texas Ventilators","extra","count"
"1742","Utah","AI/AN","277","05/19/2020","race","case","count"
"1743","Utah","ASIAN","182","05/19/2020","race","case","count"
"1744","Utah","BLACK","238","05/19/2020","race","case","count"
"1745","Utah","HISPANIC","2860","05/19/2020","race","case","count"
"1746","Utah","NH WHITE","2936","05/19/2020","race","case","count"
"1747","Utah","NH/PI","260","05/19/2020","race","case","count"
"1748","Utah","OTHER","821","05/19/2020","race","case","count"
"1749","Utah","UNKNOWN","711","05/19/2020","race","case","count"
"1750","Utah","0-1","34","05/19/2020","age","case","count"
"1751","Utah","1-14","393","05/19/2020","age","case","count"
"1752","Utah","15-24","1270","05/19/2020","age","case","count"
"1753","Utah","25-44","2942","05/19/2020","age","case","count"
"1754","Utah","45-64","2150","05/19/2020","age","case","count"
"1755","Utah","65-84","636","05/19/2020","age","case","count"
"1756","Utah","85+","89","05/19/2020","age","case","count"
"1757","Utah","UNKNOWN","4","05/19/2020","age","case","count"
"1758","Utah","FEMALE","3566","05/19/2020","gender","case","count"
"1759","Utah","MALE","3941","05/19/2020","gender","case","count"
"1760","Utah","FEMALE","0.466","05/19/2020","gender","death","percent"
"1761","Utah","MALE","0.534","05/19/2020","gender","death","percent"
"1762","Utah","AI/AN","34","05/19/2020","race","hosp","count"
"1763","Utah","ASIAN","12","05/19/2020","race","hosp","count"
"1764","Utah","BLACK","21","05/19/2020","race","hosp","count"
