"state_name","category","count","last_update","strata_type","data_type","metric","pop_est"
"Ohio","","1836","05/21/2020","total","death","count",11689442
"Ohio","","5295","05/21/2020","total","hosp","count",11689442
"Oklahoma","AI/AN","351","05/22/2020","race","case","count",NA
"Oklahoma","ASIAN","148","05/22/2020","race","case","count",NA
"Oklahoma","BLACK","496","05/22/2020","race","case","count",NA
"Oklahoma","MULTI","0","05/22/2020","race","case","count",NA
"Oklahoma","OTHER","221","05/22/2020","race","case","count",NA
"Oklahoma","UNKNOWN","728","05/22/2020","race","case","count",NA
"Oklahoma","WHITE","3736","05/22/2020","race","case","count",NA
"Oklahoma","0-4","68","05/22/2020","age","case","count",260429
"Oklahoma","5-17","191","05/22/2020","age","case","count",696057
"Oklahoma","18-35","1417","05/22/2020","age","case","count",976714
"Oklahoma","36-49","1264","05/22/2020","age","case","count",668890
"Oklahoma","50-64","1273","05/22/2020","age","case","count",721436
"Oklahoma","65+","1463","05/22/2020","age","case","count",619553
"Oklahoma","UNKNOWN","NA","05/22/2020","age","case","count",NA
"Oklahoma","AI/AN","21","05/22/2020","race","death","count",NA
"Oklahoma","ASIAN","2","05/22/2020","race","death","count",NA
"Oklahoma","BLACK","25","05/22/2020","race","death","count",NA
"Oklahoma","MULTI","0","05/22/2020","race","death","count",NA
"Oklahoma","OTHER","7","05/22/2020","race","death","count",NA
"Oklahoma","UNKNOWN","14","05/22/2020","race","death","count",NA
"Oklahoma","WHITE","235","05/22/2020","race","death","count",NA
"Oklahoma","0-4","0","05/22/2020","age","death","count",260429
"Oklahoma","5-17","0","05/22/2020","age","death","count",696057
"Oklahoma","18-35","4","05/22/2020","age","death","count",976714
"Oklahoma","36-49","6","05/22/2020","age","death","count",668890
"Oklahoma","50-64","51","05/22/2020","age","death","count",721436
"Oklahoma","65+","243","05/22/2020","age","death","count",619553
"Oklahoma","UNKNOWN","NA","05/22/2020","age","death","count",NA
"Oklahoma","FEMALE","146","05/22/2020","gender","death","count",1990033
"Oklahoma","MALE","157","05/22/2020","gender","death","count",1953046
"Oklahoma","UNKNOWN/OTHER","0","05/22/2020","gender","death","count",NA
"Oklahoma","","5680","05/22/2020","total","case","count",3943079
"Oklahoma","","304","05/22/2020","total","death","count",3943079
"Oregon","0-9","46","05/21/2020","age","case","count",476789
"Oregon","10-19","142","05/21/2020","age","case","count",496049
"Oregon","20-29","572","05/21/2020","age","case","count",568517
"Oregon","30-39","649","05/21/2020","age","case","count",588089
"Oregon","40-49","657","05/21/2020","age","case","count",529727
"Oregon","50-59","669","05/21/2020","age","case","count",518395
"Oregon","60-69","515","05/21/2020","age","case","count",527724
"Oregon","70-79","336","05/21/2020","age","case","count",322750
"Oregon","80+","230","05/21/2020","age","case","count",162673
"Oregon","UNKNOWN","1","05/21/2020","age","case","count",NA
"Oregon","FEMALE","2003","05/21/2020","gender","case","count",2113219
"Oregon","MALE","1809","05/21/2020","gender","case","count",2077494
"Oregon","UNKNOWN/OTHER","5","05/21/2020","gender","case","count",NA
"Oregon","0-9","0","05/21/2020","age","death","count",476789
"Oregon","10-19","0","05/21/2020","age","death","count",496049
"Oregon","20-29","0","05/21/2020","age","death","count",568517
"Oregon","30-39","0","05/21/2020","age","death","count",588089
"Oregon","40-49","3","05/21/2020","age","death","count",529727
"Oregon","50-59","5","05/21/2020","age","death","count",518395
"Oregon","60-69","29","05/21/2020","age","death","count",527724
"Oregon","70-79","41","05/21/2020","age","death","count",322750
"Oregon","80+","67","05/21/2020","age","death","count",162673
"Oregon","UNKNOWN","0","05/21/2020","age","death","count",NA
"Oregon","FEMALE","62","05/21/2020","gender","death","count",2113219
"Oregon","MALE","83","05/21/2020","gender","death","count",2077494
"Oregon","UNKNOWN/OTHER","0","05/21/2020","gender","death","count",NA
"Oregon","0-9","5","05/21/2020","age","hosp","count",476789
"Oregon","10-19","3","05/21/2020","age","hosp","count",496049
"Oregon","20-29","33","05/21/2020","age","hosp","count",568517
"Oregon","30-39","46","05/21/2020","age","hosp","count",588089
"Oregon","40-49","87","05/21/2020","age","hosp","count",529727
"Oregon","50-59","124","05/21/2020","age","hosp","count",518395
"Oregon","60-69","172","05/21/2020","age","hosp","count",527724
"Oregon","70-79","148","05/21/2020","age","hosp","count",322750
"Oregon","80+","113","05/21/2020","age","hosp","count",162673
"Oregon","UNKNOWN","1","05/21/2020","age","hosp","count",NA
"Oregon","","105132","05/21/2020","total","test","count",4190713
"Oregon","","3817","05/21/2020","total","case","count",4190713
"Oregon","","145","05/21/2020","total","death","count",4190713
"Oregon","","732","05/21/2020","total","hosp","count",4190713
"Pennsylvania","ASIAN","868","05/21/2020","race","case","count",NA
"Pennsylvania","BLACK","7795","05/21/2020","race","case","count",NA
"Pennsylvania","OTHER","356","05/21/2020","race","case","count",NA
"Pennsylvania","UNKNOWN","39271","05/21/2020","race","case","count",NA
"Pennsylvania","WHITE","17102","05/21/2020","race","case","count",NA
"Pennsylvania","0-4","0.01","05/21/2020","age","case","percent",702997
"Pennsylvania","5-12","0.01","05/21/2020","age","case","percent",1176944
"Pennsylvania","13-18","0.02","05/21/2020","age","case","percent",939224
"Pennsylvania","19-24","0.06","05/21/2020","age","case","percent",990028
"Pennsylvania","25-49","0.37","05/21/2020","age","case","percent",3997244
"Pennsylvania","50-64","0.26","05/21/2020","age","case","percent",2664993
"Pennsylvania","65+","0.29","05/21/2020","age","case","percent",2335630
"Pennsylvania","FEMALE","35909","05/21/2020","gender","case","count",6532400
"Pennsylvania","MALE","28799","05/21/2020","gender","case","count",6274660
"Pennsylvania","UNKNOWN/OTHER","684","05/21/2020","gender","case","count",NA
"Pennsylvania","ASIAN","118","05/21/2020","race","death","count",NA
"Pennsylvania","BLACK","904","05/21/2020","race","death","count",NA
"Pennsylvania","MULTI","208","05/21/2020","race","death","count",NA
"Pennsylvania","WHITE","3263","05/21/2020","race","death","count",NA
"Pennsylvania","0-0-4","NA","05/21/2020","age","death","count",702997
"Pennsylvania","5-9","NA","05/21/2020","age","death","count",725614
"Pennsylvania","10-14","NA","05/21/2020","age","death","count",755233
"Pennsylvania","15-19","NA","05/21/2020","age","death","count",810300
"Pennsylvania","20-24","NA","05/21/2020","age","death","count",815049
"Pennsylvania","25-29","NA","05/21/2020","age","death","count",870748
"Pennsylvania","30-34","7","05/21/2020","age","death","count",830358
"Pennsylvania","35-39","5","05/21/2020","age","death","count",782766
"Pennsylvania","40-44","21","05/21/2020","age","death","count",715779
"Pennsylvania","45-49","45","05/21/2020","age","death","count",797593
"Pennsylvania","50-54","83","05/21/2020","age","death","count",855188
"Pennsylvania","55-59","146","05/21/2020","age","death","count",921795
"Pennsylvania","60-64","251","05/21/2020","age","death","count",888010
"Pennsylvania","65-69","354","05/21/2020","age","death","count",737898
"Pennsylvania","70-74","444","05/21/2020","age","death","count",572852
"Pennsylvania","75-79","512","05/21/2020","age","death","count",407338
"Pennsylvania","80-84","638","05/21/2020","age","death","count",283299
"Pennsylvania","85-89","800","05/21/2020","age","death","count",334243
"Pennsylvania","90-94","768","05/21/2020","age","death","count",NA
"Pennsylvania","95-99","341","05/21/2020","age","death","count",NA
"Pennsylvania","100-104","64","05/21/2020","age","death","count",11378449
"Pennsylvania","FEMALE","2296","05/21/2020","gender","death","count",6532400
"Pennsylvania","MALE","2197","05/21/2020","gender","death","count",6274660
"Pennsylvania","50-64","0.1","05/21/2020","age","hosp","percent",2664993
"Pennsylvania","0-29","0.02","05/21/2020","age","hosp","percent",4679941
"Pennsylvania","30-49","0.05","05/21/2020","age","hosp","percent",3126496
"Pennsylvania","65-79","0.2","05/21/2020","age","hosp","percent",1718088
"Pennsylvania","80+","0.19","05/21/2020","age","hosp","percent",617542
"Pennsylvania","","368906","05/21/2020","total","test","count",12807060
"Pennsylvania","","65392","05/21/2020","total","case","count",12807060
"Pennsylvania","","4869","05/21/2020","total","death","count",12807060
"Pennsylvania","HISPANIC","1","05/21/2020","eth","death","count",976143
"Pennsylvania","NON HISPANIC","2","05/21/2020","eth","death","count",11830917
"Pennsylvania","","1677","05/21/2020","total","hosp","count",12807060
"Rhode Island","HISPANIC","4238","05/21/2020","race","case","count",NA
"Rhode Island","NH BLACK","1229","05/21/2020","race","case","count",NA
"Rhode Island","NH MULTI","243","05/21/2020","race","case","count",NA
"Rhode Island","NH OTHER","363","05/21/2020","race","case","count",NA
"Rhode Island","NH WHITE","3664","05/21/2020","race","case","count",NA
"Rhode Island","UNKNOWN","3301","05/21/2020","race","case","count",NA
"Rhode Island","0-9","277","05/21/2020","age","case","count",109253
"Rhode Island","10-19","602","05/21/2020","age","case","count",130247
"Rhode Island","20-29","1915","05/21/2020","age","case","count",152985
"Rhode Island","30-39","2029","05/21/2020","age","case","count",135267
"Rhode Island","40-49","1996","05/21/2020","age","case","count",124924
"Rhode Island","50-59","2118","05/21/2020","age","case","count",150201
"Rhode Island","60-69","1509","05/21/2020","age","case","count",129909
"Rhode Island","70-79","1012","05/21/2020","age","case","count",75611
"Rhode Island","80-89","929","05/21/2020","age","case","count",48918
"Rhode Island","90-99","602","05/21/2020","age","case","count",NA
"Rhode Island","100+","44","05/21/2020","age","case","count",948062
"Rhode Island","PENDING","5","05/21/2020","age","case","count",NA
"Rhode Island","FEMALE","7178","05/21/2020","gender","case","count",542983
"Rhode Island","MALE","5691","05/21/2020","gender","case","count",514332
"Rhode Island","PENDING","169","05/21/2020","gender","case","count",NA
"Rhode Island","HISPANIC","51","05/21/2020","race","death","count",NA
"Rhode Island","NH BLACK","28","05/21/2020","race","death","count",NA
"Rhode Island","NH MULTI","0","05/21/2020","race","death","count",NA
"Rhode Island","NH OTHER","7","05/21/2020","race","death","count",NA
"Rhode Island","NH WHITE","409","05/21/2020","race","death","count",NA
"Rhode Island","UNKNOWN","61","05/21/2020","race","death","count",NA
"Rhode Island","0-9","0","05/21/2020","age","death","count",109253
"Rhode Island","10-19","0","05/21/2020","age","death","count",130247
"Rhode Island","20-29","NA","05/21/2020","age","death","count",152985
"Rhode Island","30-39","6","05/21/2020","age","death","count",135267
"Rhode Island","40-49","6","05/21/2020","age","death","count",124924
"Rhode Island","50-59","28","05/21/2020","age","death","count",150201
"Rhode Island","60-69","62","05/21/2020","age","death","count",129909
"Rhode Island","70-79","142","05/21/2020","age","death","count",75611
"Rhode Island","80-89","170","05/21/2020","age","death","count",48918
"Rhode Island","90-99","132","05/21/2020","age","death","count",NA
"Rhode Island","100+","9","05/21/2020","age","death","count",948062
"Rhode Island","PENDING","0","05/21/2020","age","death","count",NA
"Rhode Island","FEMALE","284","05/21/2020","gender","death","count",542983
"Rhode Island","MALE","272","05/21/2020","gender","death","count",514332
"Rhode Island","PENDING","0","05/21/2020","gender","death","count",NA
"Rhode Island","HISPANIC","369","05/21/2020","race","hosp","count",NA
"Rhode Island","NH BLACK","133","05/21/2020","race","hosp","count",NA
"Rhode Island","NH MULTI","42","05/21/2020","race","hosp","count",NA
"Rhode Island","NH OTHER","37","05/21/2020","race","hosp","count",NA
"Rhode Island","NH WHITE","567","05/21/2020","race","hosp","count",NA
"Rhode Island","UNKNOWN","358","05/21/2020","race","hosp","count",NA
"Rhode Island","0-9","5","05/21/2020","age","hosp","count",109253
"Rhode Island","10-19","9","05/21/2020","age","hosp","count",130247
"Rhode Island","20-29","51","05/21/2020","age","hosp","count",152985
"Rhode Island","30-39","109","05/21/2020","age","hosp","count",135267
"Rhode Island","40-49","170","05/21/2020","age","hosp","count",124924
"Rhode Island","50-59","266","05/21/2020","age","hosp","count",150201
"Rhode Island","60-69","325","05/21/2020","age","hosp","count",129909
"Rhode Island","70-79","275","05/21/2020","age","hosp","count",75611
"Rhode Island","80-89","202","05/21/2020","age","hosp","count",48918
"Rhode Island","90-99","82","05/21/2020","age","hosp","count",NA
"Rhode Island","100+","NA","05/21/2020","age","hosp","count",948062
"Rhode Island","PENDING","9","05/21/2020","age","hosp","count",NA
"Rhode Island","FEMALE","659","05/21/2020","gender","hosp","count",542983
"Rhode Island","MALE","812","05/21/2020","gender","hosp","count",514332
"Rhode Island","PENDING","35","05/21/2020","gender","hosp","count",NA
"Rhode Island","","123367","05/21/2020","total","test","count",1057315
"Rhode Island","","13571","05/21/2020","total","case","count",1057315
"Rhode Island","","556","05/21/2020","total","death","count",1057315
"Rhode Island","","1506","05/21/2020","total","hosp","count",1057315
"South Carolina","ASIAN","82","05/22/2020","race","case","count",NA
"South Carolina","BLACK","3709","05/22/2020","race","case","count",NA
"South Carolina","OTHER","412","05/22/2020","race","case","count",NA
"South Carolina","UNKNOWN","494","05/22/2020","race","case","count",NA
"South Carolina","WHITE","3544","05/22/2020","race","case","count",NA
"South Carolina","0-10","181","05/22/2020","age","case","count",663289
"South Carolina","11-20","543","05/22/2020","age","case","count",645669
"South Carolina","21-30","1177","05/22/2020","age","case","count",685828
"South Carolina","31-40","1267","05/22/2020","age","case","count",629336
"South Carolina","41-50","1358","05/22/2020","age","case","count",617634
"South Carolina","51-60","1630","05/22/2020","age","case","count",676471
"South Carolina","61-70","1358","05/22/2020","age","case","count",626330
"South Carolina","71-80","905","05/22/2020","age","case","count",376610
"South Carolina","81+","633","05/22/2020","age","case","count",162960
"South Carolina","UNKNOWN","NA","05/22/2020","age","case","count",NA
"South Carolina","FEMALE","5071","05/22/2020","gender","case","count",2620801
"South Carolina","MALE","3830","05/22/2020","gender","case","count",2463326
"South Carolina","UNKNOWN/OTHER","153","05/22/2020","gender","case","count",NA
"South Carolina","ASIAN","3","05/22/2020","race","death","count",NA
"South Carolina","BLACK","208","05/22/2020","race","death","count",NA
"South Carolina","OTHER","3","05/22/2020","race","death","count",NA
"South Carolina","UNKNOWN","19","05/22/2020","race","death","count",NA
"South Carolina","WHITE","154","05/22/2020","race","death","count",NA
"South Carolina","0-10","0","05/22/2020","age","death","count",663289
"South Carolina","11-20","0","05/22/2020","age","death","count",645669
"South Carolina","21-30","1","05/22/2020","age","death","count",685828
"South Carolina","31-40","1","05/22/2020","age","death","count",629336
"South Carolina","41-50","11","05/22/2020","age","death","count",617634
"South Carolina","51-60","35","05/22/2020","age","death","count",676471
"South Carolina","61-70","88","05/22/2020","age","death","count",626330
"South Carolina","71-80","120","05/22/2020","age","death","count",376610
"South Carolina","81+","140","05/22/2020","age","death","count",162960
"South Carolina","UNKNOWN","NA","05/22/2020","age","death","count",NA
"South Carolina","FEMALE","190","05/22/2020","gender","death","count",2620801
"South Carolina","MALE","205","05/22/2020","gender","death","count",2463326
"South Carolina","UNKNOWN/OTHER","0","05/22/2020","gender","death","count",NA
"South Carolina","","138238","05/22/2020","total","test","count",5084127
"South Carolina","","9175","05/22/2020","total","case","count",5084127
"South Carolina","","1444","05/22/2020","total","hosp","count",5084127
"South Dakota","AI/AN","324","05/22/2020","race","case","count",NA
"South Dakota","ASIAN","497","05/22/2020","race","case","count",NA
"South Dakota","BLACK","873","05/22/2020","race","case","count",NA
"South Dakota","MULTI","0","05/22/2020","race","case","count",NA
"South Dakota","OTHER","547","05/22/2020","race","case","count",NA
"South Dakota","UNKNOWN","0","05/22/2020","race","case","count",NA
"South Dakota","WHITE","1265","05/22/2020","race","case","count",NA
"South Dakota","0-19","399","05/22/2020","age","case","count",241450
"South Dakota","20-29","780","05/22/2020","age","case","count",118339
"South Dakota","30-39","974","05/22/2020","age","case","count",113348
"South Dakota","40-49","768","05/22/2020","age","case","count",95143
"South Dakota","50-59","718","05/22/2020","age","case","count",109151
"South Dakota","60-69","390","05/22/2020","age","case","count",108110
"South Dakota","70-79","109","05/22/2020","age","case","count",58556
"South Dakota","80+","112","05/22/2020","age","case","count",38138
"South Dakota","UNKNOWN","NA","05/22/2020","age","case","count",NA
"South Dakota","FEMALE","2297","05/22/2020","gender","case","count",436704
"South Dakota","MALE","1935","05/22/2020","gender","case","count",445531
"South Dakota","UNKNOWN/OTHER","0","05/22/2020","gender","case","count",NA
"South Dakota","0-19","2","05/22/2020","age","death","count",241450
"South Dakota","20-29","0","05/22/2020","age","death","count",118339
"South Dakota","30-39","2","05/22/2020","age","death","count",113348
"South Dakota","40-49","1","05/22/2020","age","death","count",95143
"South Dakota","50-59","7","05/22/2020","age","death","count",109151
"South Dakota","60-69","7","05/22/2020","age","death","count",108110
"South Dakota","70-79","5","05/22/2020","age","death","count",58556
"South Dakota","80+","26","05/22/2020","age","death","count",38138
"South Dakota","UNKNOWN","NA","05/22/2020","age","death","count",NA
"South Dakota","0-19","7","05/22/2020","age","hosp","count",241450
"South Dakota","20-29","21","05/22/2020","age","hosp","count",118339
"South Dakota","30-39","41","05/22/2020","age","hosp","count",113348
"South Dakota","40-49","40","05/22/2020","age","hosp","count",95143
"South Dakota","50-59","81","05/22/2020","age","hosp","count",109151
"South Dakota","60-69","83","05/22/2020","age","hosp","count",108110
"South Dakota","70-79","36","05/22/2020","age","hosp","count",58556
"South Dakota","80+","33","05/22/2020","age","hosp","count",38138
"South Dakota","UNKNOWN","NA","05/22/2020","age","hosp","count",NA
"South Dakota","","31301","05/22/2020","total","test","count",882235
"South Dakota","","4250","05/22/2020","total","case","count",882235
"South Dakota","","48","05/22/2020","total","death","count",882235
"South Dakota","","91","05/22/2020","total","hosp","count",882235
"Tennessee","AI/AN","0","05/22/2020","race","case","count",NA
"Tennessee","ASIAN","381","05/22/2020","race","case","count",NA
"Tennessee","BLACK","3932","05/22/2020","race","case","count",NA
"Tennessee","MULTI","0","05/22/2020","race","case","count",NA
"Tennessee","OTHER","1770","05/22/2020","race","case","count",NA
"Tennessee","UNKNOWN","5260","05/22/2020","race","case","count",NA
"Tennessee","WHITE","7618","05/22/2020","race","case","count",NA
"Tennessee","0-10","533","05/22/2020","age","case","count",905909
"Tennessee","11-20","1337","05/22/2020","age","case","count",853071
"Tennessee","21-30","3829","05/22/2020","age","case","count",944293
"Tennessee","31-40","3708","05/22/2020","age","case","count",863432
"Tennessee","41-50","3274","05/22/2020","age","case","count",851338
"Tennessee","51-60","2785","05/22/2020","age","case","count",901492
"Tennessee","61-70","1685","05/22/2020","age","case","count",777258
"Tennessee","71-80","811","05/22/2020","age","case","count",457149
"Tennessee","81+","522","05/22/2020","age","case","count",216068
"Tennessee","UNKNOWN","477","05/22/2020","age","case","count",NA
"Tennessee","FEMALE","7779","05/22/2020","gender","case","count",3467086
"Tennessee","MALE","10378","05/22/2020","gender","case","count",3302924
"Tennessee","UNKNOWN/OTHER","804","05/22/2020","gender","case","count",NA
"Tennessee","AI/AN","0","05/22/2020","race","death","count",NA
"Tennessee","ASIAN","7","05/22/2020","race","death","count",NA
"Tennessee","BLACK","106","05/22/2020","race","death","count",NA
"Tennessee","MULTI","0","05/22/2020","race","death","count",NA
"Tennessee","OTHER","12","05/22/2020","race","death","count",NA
"Tennessee","UNKNOWN","6","05/22/2020","race","death","count",NA
"Tennessee","WHITE","182","05/22/2020","race","death","count",NA
"Tennessee","0-10","1","05/22/2020","age","death","count",905909
"Tennessee","11-20","1","05/22/2020","age","death","count",853071
"Tennessee","21-30","1","05/22/2020","age","death","count",944293
"Tennessee","31-40","3","05/22/2020","age","death","count",863432
"Tennessee","41-50","14","05/22/2020","age","death","count",851338
"Tennessee","51-60","28","05/22/2020","age","death","count",901492
"Tennessee","61-70","66","05/22/2020","age","death","count",777258
"Tennessee","71-80","91","05/22/2020","age","death","count",457149
"Tennessee","81+","108","05/22/2020","age","death","count",216068
"Tennessee","UNKNOWN","0","05/22/2020","age","death","count",NA
"Tennessee","FEMALE","141","05/22/2020","gender","death","count",3467086
"Tennessee","MALE","172","05/22/2020","gender","death","count",3302924
"Tennessee","UNKNOWN/OTHER","0","05/22/2020","gender","death","count",NA
"Tennessee","","360583","05/22/2020","total","test","count",6770010
"Tennessee","","18961","05/22/2020","total","case","count",6770010
"Tennessee","","313","05/22/2020","total","death","count",6770010
"Texas","ASIAN","492","05/21/2020","race","case","count",NA
"Texas","BLACK","2219","05/21/2020","race","case","count",NA
"Texas","HISPANIC","5754","05/21/2020","race","case","count",NA
"Texas","OTHER","96","05/21/2020","race","case","count",NA
"Texas","PENDING","37812","05/21/2020","race","case","count",NA
"Texas","UNKNOWN","1896","05/21/2020","race","case","count",NA
"Texas","WHITE","3999","05/21/2020","race","case","count",NA
"Texas","0-1","37","05/21/2020","age","case","count",789239
"Texas","1-9","169","05/21/2020","age","case","count",3681208
"Texas","10-19","432","05/21/2020","age","case","count",4123762
"Texas","20-29","2244","05/21/2020","age","case","count",4158350
"Texas","30-39","2629","05/21/2020","age","case","count",4107348
"Texas","40-49","2698","05/21/2020","age","case","count",3698312
"Texas","50-59","2660","05/21/2020","age","case","count",3418491
"Texas","60-64","1115","05/21/2020","age","case","count",1521389
"Texas","65-69","811","05/21/2020","age","case","count",1226455
"Texas","70-74","540","05/21/2020","age","case","count",940074
"Texas","75-79","356","05/21/2020","age","case","count",627316
"Texas","80+","641","05/21/2020","age","case","count",808475
"Texas","UNKNOWN","124","05/21/2020","age","case","count",NA
"Texas","PENDING","37812","05/21/2020","age","case","count",NA
"Texas","FEMALE","6593","05/21/2020","gender","case","count",14441739
"Texas","MALE","7583","05/21/2020","gender","case","count",14260106
"Texas","PENDING","37812","05/21/2020","gender","case","count",NA
"Texas","UNKNOWN/OTHER","280","05/21/2020","gender","case","count",NA
"Texas","ASIAN","6","05/21/2020","race","death","count",NA
"Texas","BLACK","67","05/21/2020","race","death","count",NA
"Texas","HISPANIC","120","05/21/2020","race","death","count",NA
"Texas","OTHER","2","05/21/2020","race","death","count",NA
"Texas","PENDING","951","05/21/2020","race","death","count",NA
"Texas","UNKNOWN","114","05/21/2020","race","death","count",NA
"Texas","WHITE","180","05/21/2020","race","death","count",NA
"Texas","0-1","0","05/21/2020","age","death","count",789239
"Texas","1-9","0","05/21/2020","age","death","count",3681208
"Texas","10-19","2","05/21/2020","age","death","count",4123762
"Texas","20-29","10","05/21/2020","age","death","count",4158350
"Texas","30-39","9","05/21/2020","age","death","count",4107348
"Texas","40-49","21","05/21/2020","age","death","count",3698312
"Texas","50-59","54","05/21/2020","age","death","count",3418491
"Texas","60-64","45","05/21/2020","age","death","count",1521389
"Texas","65-69","59","05/21/2020","age","death","count",1226455
"Texas","70-74","45","05/21/2020","age","death","count",940074
"Texas","75-79","45","05/21/2020","age","death","count",627316
"Texas","80+","196","05/21/2020","age","death","count",808475
"Texas","UNKNOWN","3","05/21/2020","age","death","count",NA
"Texas","PENDING","951","05/21/2020","age","death","count",NA
"Texas","FEMALE","190","05/21/2020","gender","death","count",14441739
"Texas","MALE","268","05/21/2020","gender","death","count",14260106
"Texas","PENDING","951","05/21/2020","gender","death","count",NA
"Texas","UNKNOWN/OTHER","31","05/21/2020","gender","death","count",NA
"Texas","","800433","05/21/2020","total","test","count",28701845
"Texas","","52268","05/21/2020","total","case","count",28701845
"Texas","","1440","05/21/2020","total","death","count",28701845
"Utah","AI/AN","286","05/21/2020","race","case","count",NA
"Utah","ASIAN","187","05/21/2020","race","case","count",NA
"Utah","BLACK","260","05/21/2020","race","case","count",NA
"Utah","HISPANIC","2979","05/21/2020","race","case","count",NA
"Utah","NH WHITE","3057","05/21/2020","race","case","count",NA
"Utah","NH/PI","288","05/21/2020","race","case","count",NA
"Utah","OTHER","862","05/21/2020","race","case","count",NA
"Utah","UNKNOWN","767","05/21/2020","race","case","count",NA
"Utah","0-1","34","05/21/2020","age","case","count",100213
"Utah","1-14","411","05/21/2020","age","case","count",728721
"Utah","15-24","1340","05/21/2020","age","case","count",509891
"Utah","25-44","3073","05/21/2020","age","case","count",899522
"Utah","45-64","2255","05/21/2020","age","case","count",622333
"Utah","65-84","662","05/21/2020","age","case","count",312702
"Utah","85+","95","05/21/2020","age","case","count",37776
"Utah","UNKNOWN","4","05/21/2020","age","case","count",NA
"Utah","FEMALE","3723","05/21/2020","gender","case","count",1568962
"Utah","MALE","4139","05/21/2020","gender","case","count",1592143
"Utah","FEMALE","0.478","05/21/2020","gender","death","percent",1568962
"Utah","MALE","0.522","05/21/2020","gender","death","percent",1592143
"Utah","AI/AN","36","05/21/2020","race","hosp","count",NA
"Utah","ASIAN","12","05/21/2020","race","hosp","count",NA
"Utah","BLACK","22","05/21/2020","race","hosp","count",NA
"Utah","HISPANIC","225","05/21/2020","race","hosp","count",NA
"Utah","NH WHITE","290","05/21/2020","race","hosp","count",NA
"Utah","NH/PI","37","05/21/2020","race","hosp","count",NA
"Utah","OTHER","62","05/21/2020","race","hosp","count",NA
"Utah","UNKNOWN","21","05/21/2020","race","hosp","count",NA
"Utah","0-1","0","05/21/2020","age","hosp","count",100213
"Utah","1-14","3","05/21/2020","age","hosp","count",728721
"Utah","15-24","29","05/21/2020","age","hosp","count",509891
"Utah","25-44","161","05/21/2020","age","hosp","count",899522
"Utah","45-64","266","05/21/2020","age","hosp","count",622333
"Utah","65-84","165","05/21/2020","age","hosp","count",312702
"Utah","85+","23","05/21/2020","age","hosp","count",37776
"Utah","UNKNOWN","0","05/21/2020","age","hosp","count",NA
"Utah","","182874","05/21/2020","total","test","count",3161105
"Utah","","7874","05/21/2020","total","case","count",3161105
"Utah","","92","05/21/2020","total","death","count",3161105
"Utah","","647","05/21/2020","total","hosp","count",3161105
"Vermont","AI/AN","1","05/20/2020","race","case","count",NA
"Vermont","ASIAN","11","05/20/2020","race","case","count",NA
"Vermont","BLACK","27","05/20/2020","race","case","count",NA
"Vermont","OTHER","12","05/20/2020","race","case","count",NA
"Vermont","UNKNOWN","28","05/20/2020","race","case","count",NA
"Vermont","WHITE","871","05/20/2020","race","case","count",NA
"Vermont","0-9","1","05/20/2020","age","case","count",60953
"Vermont","10-19","28","05/20/2020","age","case","count",76046
"Vermont","20-29","133","05/20/2020","age","case","count",83726
"Vermont","30-39","140","05/20/2020","age","case","count",73162
"Vermont","40-49","132","05/20/2020","age","case","count",72529
"Vermont","50-59","190","05/20/2020","age","case","count",90884
"Vermont","60-69","146","05/20/2020","age","case","count",89128
"Vermont","70-79","95","05/20/2020","age","case","count",52267
"Vermont","80+","85","05/20/2020","age","case","count",27604
"Vermont","FEMALE","498","05/20/2020","gender","case","count",317047
"Vermont","MALE","449","05/20/2020","gender","case","count",309252
"Vermont","UNKNOWN/OTHER","3","05/20/2020","gender","case","count",NA
"Vermont","AI/AN","0","05/20/2020","race","death","count",NA
"Vermont","ASIAN","2","05/20/2020","race","death","count",NA
"Vermont","BLACK","0","05/20/2020","race","death","count",NA
"Vermont","OTHER","2","05/20/2020","race","death","count",NA
"Vermont","UNKNOWN","0","05/20/2020","race","death","count",NA
"Vermont","WHITE","50","05/20/2020","race","death","count",NA
"Vermont","0-9","0","05/20/2020","age","death","count",60953
"Vermont","10-19","0","05/20/2020","age","death","count",76046
"Vermont","20-29","0","05/20/2020","age","death","count",83726
"Vermont","30-39","1","05/20/2020","age","death","count",73162
"Vermont","40-49","2","05/20/2020","age","death","count",72529
"Vermont","50-59","1","05/20/2020","age","death","count",90884
"Vermont","60-69","10","05/20/2020","age","death","count",89128
"Vermont","70-79","17","05/20/2020","age","death","count",52267
"Vermont","80+","23","05/20/2020","age","death","count",27604
"Vermont","FEMALE","24","05/20/2020","gender","death","count",317047
"Vermont","MALE","30","05/20/2020","gender","death","count",309252
"Vermont","UNKNOWN/OTHER","0","05/20/2020","gender","death","count",NA
"Vermont","","25701","05/20/2020","total","test","count",626299
"Vermont","","950","05/20/2020","total","case","count",626299
"Vermont","HISPANIC","25","05/20/2020","eth","case","count",12534
"Vermont","NON HISPANIC","824","05/20/2020","eth","case","count",613765
"Vermont","UNKNOWN","101","05/20/2020","eth","case","count",NA
"Vermont","","54","05/20/2020","total","death","count",626299
"Vermont","HISPANIC","0","05/20/2020","eth","death","count",12534
"Vermont","NON HISPANIC","54","05/20/2020","eth","death","count",613765
"Vermont","UNKNOWN","0","05/20/2020","eth","death","count",NA
