"state_name","category","count","last_update","strata_type","data_type","metric","pop"
"New Jersey","5-17","2687","5/20/20","age","case","count",1435015
"New Jersey","18-29","18435","5/20/20","age","case","count",1349059
"New Jersey","30-49","47669","5/20/20","age","case","count",2314426
"New Jersey","50-64","43036","5/20/20","age","case","count",1852865
"New Jersey","65-79","21670","5/20/20","age","case","count",1063733
"New Jersey","80+","14575","5/20/20","age","case","count",374794
"New Jersey","UNKNOWN","NA","5/20/20","age","case","count",NA
"New Jersey","FEMALE","74322","5/20/20","gender","case","count",4556326
"New Jersey","MALE","74019","5/20/20","gender","case","count",4352194
"New Jersey","UNKNOWN/OTHER","672","5/20/20","gender","case","count",NA
"New Jersey",NA,"149013","5/20/20","total","case","count",8908520
"New Jersey",NA,"10586","5/20/20","total","death","count",8908520
"New Jersey",NA,"15416","5/20/20","total","hosp","count",8908520
"New Jersey",NA,"Site combined race and ethnicity, so calculation needed","5/20/20","total","extra","count",NA
"New Mexico","AI/AN","0.5824","5/20/20","race","case","percent",NA
"New Mexico","ASIAN","0.0069","5/20/20","race","case","percent",NA
"New Mexico","BLACK","0.0268","5/20/20","race","case","percent",NA
"New Mexico","HISPANIC","0.22","5/20/20","race","case","percent",NA
"New Mexico","UNKNOWN","0.0343","5/20/20","race","case","percent",NA
"New Mexico","WHITE","0.1242","5/20/20","race","case","percent",NA
"New Mexico","0-9","0.0408","5/20/20","age","case","percent",259068
"New Mexico","10-19","0.0855","5/20/20","age","case","percent",278993
"New Mexico","20-29","0.1563","5/20/20","age","case","percent",287234
"New Mexico","30-39","0.1669","5/20/20","age","case","percent",271742
"New Mexico","40-49","0.1564","5/20/20","age","case","percent",236473
"New Mexico","50-59","0.1494","5/20/20","age","case","percent",260846
"New Mexico","60-69","0.122","5/20/20","age","case","percent",256556
"New Mexico","70-79","0.0565","5/20/20","age","case","percent",161107
"New Mexico","80-89","0.0447","5/20/20","age","case","percent",83409
"New Mexico","90+","0.0215","5/20/20","age","case","percent",NA
"New Mexico","FEMALE","0.5323","5/20/20","gender","case","percent",1058143
"New Mexico","MALE","0.4677","5/20/20","gender","case","percent",1037285
"New Mexico",NA,"147344","5/20/20","total","test","count",2095428
"New Mexico",NA,"6317","5/20/20","total","case","count",2095428
"New Mexico",NA,"283","5/20/20","total","death","count",2095428
"New Mexico",NA,"1139","5/20/20","total","hosp","count",2095428
"New Mexico",NA,"1","5/20/20","recovered","extra","count",NA
"New Mexico","HOSP","2","5/20/20","curr","extra","count",NA
"New York","FEMALE","0","5/20/20","gender","case","count",10053779
"New York","MALE","0","5/20/20","gender","case","count",9488430
"New York","UNKNOWN/OTHER","0","5/20/20","gender","case","count",NA
"New York","ASIAN","0","5/20/20","race","death","count",NA
"New York","BLACK","0","5/20/20","race","death","count",NA
"New York","OTHER","0","5/20/20","race","death","count",NA
"New York","WHITE","0","5/20/20","race","death","count",NA
"New York","0-9","4","5/20/20","age","death","count",2259768
"New York","10-19","10","5/20/20","age","death","count",2306162
"New York","20-29","85","5/20/20","age","death","count",2787915
"New York","30-39","307","5/20/20","age","death","count",2666279
"New York","40-49","815","5/20/20","age","death","count",2398815
"New York","50-59","2204","5/20/20","age","death","count",2673808
"New York","60-69","4504","5/20/20","age","death","count",2252991
"New York","70-79","6005","5/20/20","age","death","count",1351628
"New York","80-89","5910","5/20/20","age","death","count",844843
"New York","90+","3123","5/20/20","age","death","count",NA
"New York","UNKNOWN","9","5/20/20","age","death","count",NA
"New York",NA,"1505836","5/20/20","total","test","count",19542209
"New York",NA,"354370","5/20/20","total","case","count",19542209
"New York",NA,"22976","5/20/20","total","death","count",19542209
"New York",NA,"Percentages present. Manual entry.","5/20/20","total","extra","count",NA
"North Carolina","AI/AN","153","5/20/20","race","case","count",NA
"North Carolina","ASIAN","415","5/20/20","race","case","count",NA
"North Carolina","BLACK","4870","5/20/20","race","case","count",NA
"North Carolina","MULTI","0","5/20/20","race","case","count",NA
"North Carolina","OTHER","1521","5/20/20","race","case","count",NA
"North Carolina","UNKNOWN","5039","5/20/20","race","case","count",NA
"North Carolina","WHITE","8074","5/20/20","race","case","count",NA
"North Carolina","0-17","944","5/20/20","age","case","count",2300645
"North Carolina","18-24","1757","5/20/20","age","case","count",983834
"North Carolina","25-49","8643","5/20/20","age","case","count",3386347
"North Carolina","50-64","4831","5/20/20","age","case","count",2023529
"North Carolina","65-74","1820","5/20/20","age","case","count",1010458
"North Carolina","75+","2120","5/20/20","age","case","count",678807
"North Carolina","UNKNOWN","7","5/20/20","age","case","count",NA
"North Carolina","FEMALE","10082","5/20/20","gender","case","count",5332759
"North Carolina","MALE","9690","5/20/20","gender","case","count",5050861
"North Carolina","UNKNOWN/OTHER","350","5/20/20","gender","case","count",NA
"North Carolina","AI/AN","1","5/20/20","race","death","count",NA
"North Carolina","ASIAN","7","5/20/20","race","death","count",NA
"North Carolina","BLACK","238","5/20/20","race","death","count",NA
"North Carolina","MULTI","0","5/20/20","race","death","count",NA
"North Carolina","OTHER","26","5/20/20","race","death","count",NA
"North Carolina","UNKNOWN","35","5/20/20","race","death","count",NA
"North Carolina","WHITE","394","5/20/20","race","death","count",NA
"North Carolina","0-17","0","5/20/20","age","death","count",2300645
"North Carolina","18-24","1","5/20/20","age","death","count",983834
"North Carolina","25-49","25","5/20/20","age","death","count",3386347
"North Carolina","50-64","82","5/20/20","age","death","count",2023529
"North Carolina","65-74","148","5/20/20","age","death","count",1010458
"North Carolina","75+","446","5/20/20","age","death","count",678807
"North Carolina","UNKNOWN","0","5/20/20","age","death","count",NA
"North Carolina","FEMALE","343","5/20/20","gender","death","count",5332759
"North Carolina","MALE","359","5/20/20","gender","death","count",5050861
"North Carolina","UNKNOWN/OTHER","0","5/20/20","gender","death","count",NA
"North Carolina",NA,"277603","5/20/20","total","test","count",10383620
"North Carolina",NA,"20122","5/20/20","total","case","count",10383620
"North Carolina",NA,"702","5/20/20","total","death","count",10383620
"North Carolina",NA,"554","5/20/20","total","hosp","count",10383620
"North Carolina",NA,"Age data manually entered as percentages.","5/20/20","total","extra","count",NA
"North Dakota","0-9","104","5/20/20","age","case","count",104901
"North Dakota","10-19","138","5/20/20","age","case","count",94930
"North Dakota","20-29","422","5/20/20","age","case","count",124732
"North Dakota","30-39","473","5/20/20","age","case","count",103542
"North Dakota","40-49","317","5/20/20","age","case","count",79719
"North Dakota","50-59","241","5/20/20","age","case","count",89268
"North Dakota","60-69","171","5/20/20","age","case","count",83625
"North Dakota","70-79","77","5/20/20","age","case","count",45907
"North Dakota","80+","152","5/20/20","age","case","count",33453
"North Dakota","FEMALE","1092","5/20/20","gender","case","count",370727
"North Dakota","MALE","1003","5/20/20","gender","case","count",389350
"North Dakota","0-9","0","5/20/20","age","death","count",104901
"North Dakota","10-19","0","5/20/20","age","death","count",94930
"North Dakota","20-29","0","5/20/20","age","death","count",124732
"North Dakota","30-39","0","5/20/20","age","death","count",103542
"North Dakota","40-49","3","5/20/20","age","death","count",79719
"North Dakota","50-59","2","5/20/20","age","death","count",89268
"North Dakota","60-69","3","5/20/20","age","death","count",83625
"North Dakota","70-79","10","5/20/20","age","death","count",45907
"North Dakota","80+","31","5/20/20","age","death","count",33453
"North Dakota","0-9","2","5/20/20","age","hosp","count",104901
"North Dakota","10-19","1","5/20/20","age","hosp","count",94930
"North Dakota","20-29","5","5/20/20","age","hosp","count",124732
"North Dakota","30-39","20","5/20/20","age","hosp","count",103542
"North Dakota","40-49","15","5/20/20","age","hosp","count",79719
"North Dakota","50-59","33","5/20/20","age","hosp","count",89268
"North Dakota","60-69","29","5/20/20","age","hosp","count",83625
"North Dakota","70-79","19","5/20/20","age","hosp","count",45907
"North Dakota","80+","18","5/20/20","age","hosp","count",33453
"North Dakota",NA,"59200","5/20/20","total","test","count",760077
"North Dakota",NA,"2095","5/20/20","total","case","count",760077
"North Dakota",NA,"49","5/20/20","total","death","count",760077
"North Dakota",NA,"142","5/20/20","total","hosp","count",760077
"North Dakota",NA,"3","5/20/20","recovered","extra","count",NA
"North Dakota","HOSP","9","5/20/20","curr","extra","count",NA
"North Dakota","CASES","16","5/20/20","active","extra","count",NA
"North Dakota","CLOSE CONTACT","15","5/20/20","risk","extra","count",NA
"North Dakota","COMMUNITY","18","5/20/20","risk","extra","count",NA
"North Dakota","CONFIRMED TRAVEL","5","5/20/20","risk","extra","count",NA
"North Dakota","HOUSEHOLD","10","5/20/20","risk","extra","count",NA
"North Dakota","POSSIBLE TRAVEL","14","5/20/20","risk","extra","count",NA
"North Dakota","UNDER INVESTIGATION","2","5/20/20","risk","extra","count",NA
"North Dakota","0-9","13","5/20/20","recovered","extra","count",NA
"North Dakota","10-19","17","5/20/20","recovered","extra","count",NA
"North Dakota","20-29","7","5/20/20","recovered","extra","count",NA
"North Dakota","30-39","8","5/20/20","recovered","extra","count",NA
"North Dakota","40-49","6","5/20/20","recovered","extra","count",NA
"North Dakota","50-59","4","5/20/20","recovered","extra","count",NA
"North Dakota","60-69","1","5/20/20","recovered","extra","count",NA
"North Dakota","70-79","11","5/20/20","recovered","extra","count",NA
"North Dakota","80+","12","5/20/20","recovered","extra","count",NA
"Ohio","0-19","1127","5/20/20","age","case","count",2902621
"Ohio","20-29","3919","5/20/20","age","case","count",1565788
"Ohio","30-39","4716","5/20/20","age","case","count",1462599
"Ohio","40-49","4681","5/20/20","age","case","count",1399513
"Ohio","50-59","4976","5/20/20","age","case","count",1573753
"Ohio","60-69","4091","5/20/20","age","case","count",1445153
"Ohio","70-79","2661","5/20/20","age","case","count",845187
"Ohio","80+","3243","5/20/20","age","case","count",494828
"Ohio","UNKNOWN","22","5/20/20","age","case","count",NA
"Ohio","FEMALE","13593","5/20/20","gender","case","count",5958724
"Ohio","MALE","15654","5/20/20","gender","case","count",5730718
"Ohio","UNKNOWN/OTHER","189","5/20/20","gender","case","count",NA
"Ohio","0-19","0","5/20/20","age","death","count",2902621
"Ohio","20-29","5","5/20/20","age","death","count",1565788
"Ohio","30-39","12","5/20/20","age","death","count",1462599
"Ohio","40-49","26","5/20/20","age","death","count",1399513
"Ohio","50-59","98","5/20/20","age","death","count",1573753
"Ohio","60-69","253","5/20/20","age","death","count",1445153
"Ohio","70-79","447","5/20/20","age","death","count",845187
"Ohio","80+","939","5/20/20","age","death","count",494828
"Ohio","UNKNOWN","1","5/20/20","age","death","count",NA
"Ohio","FEMALE","840","5/20/20","gender","death","count",5958724
"Ohio","MALE","940","5/20/20","gender","death","count",5730718
"Ohio","UNKNOWN/OTHER","1","5/20/20","gender","death","count",NA
"Ohio","0-19","54","5/20/20","age","hosp","count",2902621
"Ohio","20-29","175","5/20/20","age","hosp","count",1565788
"Ohio","30-39","314","5/20/20","age","hosp","count",1462599
"Ohio","40-49","506","5/20/20","age","hosp","count",1399513
"Ohio","50-59","962","5/20/20","age","hosp","count",1573753
"Ohio","60-69","1199","5/20/20","age","hosp","count",1445153
"Ohio","70-79","1017","5/20/20","age","hosp","count",845187
"Ohio","80+","971","5/20/20","age","hosp","count",494828
"Ohio","UNKNOWN","0","5/20/20","age","hosp","count",NA
"Ohio","FEMALE","2422","5/20/20","gender","hosp","count",5958724
"Ohio","MALE","2765","5/20/20","gender","hosp","count",5730718
"Ohio","UNKNOWN/OTHER","11","5/20/20","gender","hosp","count",NA
"Ohio",NA,"29436","5/20/20","total","case","count",11689442
"Ohio",NA,"1781","5/20/20","total","death","count",11689442
"Ohio",NA,"5198","5/20/20","total","hosp","count",11689442
"Ohio","HOSP","0","5/20/20","today","extra","count",NA
"Oklahoma","AI/AN","341","5/20/20","race","case","count",NA
"Oklahoma","ASIAN","144","5/20/20","race","case","count",NA
"Oklahoma","BLACK","482","5/20/20","race","case","count",NA
"Oklahoma","MULTI","0","5/20/20","race","case","count",NA
"Oklahoma","OTHER","217","5/20/20","race","case","count",NA
"Oklahoma","UNKNOWN","694","5/20/20","race","case","count",NA
"Oklahoma","WHITE","3654","5/20/20","race","case","count",NA
"Oklahoma","0-4","65","5/20/20","age","case","count",260429
"Oklahoma","5-17","187","5/20/20","age","case","count",696057
"Oklahoma","18-35","1369","5/20/20","age","case","count",976714
"Oklahoma","36-49","1231","5/20/20","age","case","count",668890
"Oklahoma","50-64","1248","5/20/20","age","case","count",721436
"Oklahoma","65+","1428","5/20/20","age","case","count",619553
"Oklahoma","UNKNOWN","NA","5/20/20","age","case","count",NA
"Oklahoma","AI/AN","21","5/20/20","race","death","count",NA
"Oklahoma","ASIAN","2","5/20/20","race","death","count",NA
"Oklahoma","BLACK","24","5/20/20","race","death","count",NA
"Oklahoma","MULTI","0","5/20/20","race","death","count",NA
"Oklahoma","OTHER","7","5/20/20","race","death","count",NA
"Oklahoma","UNKNOWN","15","5/20/20","race","death","count",NA
"Oklahoma","WHITE","230","5/20/20","race","death","count",NA
"Oklahoma","0-4","0","5/20/20","age","death","count",260429
"Oklahoma","5-17","0","5/20/20","age","death","count",696057
"Oklahoma","18-35","4","5/20/20","age","death","count",976714
"Oklahoma","36-49","6","5/20/20","age","death","count",668890
"Oklahoma","50-64","50","5/20/20","age","death","count",721436
"Oklahoma","65+","239","5/20/20","age","death","count",619553
"Oklahoma","UNKNOWN","NA","5/20/20","age","death","count",NA
"Oklahoma","FEMALE","144","5/20/20","gender","death","count",1990033
"Oklahoma","MALE","154","5/20/20","gender","death","count",1953046
"Oklahoma","UNKNOWN/OTHER","0","5/20/20","gender","death","count",NA
"Oklahoma",NA,"5532","5/20/20","total","case","count",3943079
"Oklahoma",NA,"299","5/20/20","total","death","count",3943079
"Oklahoma",NA,"Demographic and age data available, but age and demo data manually entered.","5/20/20","total","extra","count",NA
"Oregon","0-9","44","5/20/20","age","case","count",476789
"Oregon","10-19","139","5/20/20","age","case","count",496049
"Oregon","20-29","568","5/20/20","age","case","count",568517
"Oregon","30-39","646","5/20/20","age","case","count",588089
"Oregon","40-49","655","5/20/20","age","case","count",529727
"Oregon","50-59","667","5/20/20","age","case","count",518395
"Oregon","60-69","516","5/20/20","age","case","count",527724
"Oregon","70-79","338","5/20/20","age","case","count",322750
"Oregon","80+","228","5/20/20","age","case","count",162673
"Oregon","UNKNOWN","0","5/20/20","age","case","count",NA
"Oregon","FEMALE","1995","5/20/20","gender","case","count",2113219
"Oregon","MALE","1802","5/20/20","gender","case","count",2077494
"Oregon","UNKNOWN/OTHER","4","5/20/20","gender","case","count",NA
"Oregon","0-9","0","5/20/20","age","death","count",476789
"Oregon","10-19","0","5/20/20","age","death","count",496049
"Oregon","20-29","0","5/20/20","age","death","count",568517
"Oregon","30-39","0","5/20/20","age","death","count",588089
"Oregon","40-49","3","5/20/20","age","death","count",529727
"Oregon","50-59","5","5/20/20","age","death","count",518395
"Oregon","60-69","29","5/20/20","age","death","count",527724
"Oregon","70-79","41","5/20/20","age","death","count",322750
"Oregon","80+","66","5/20/20","age","death","count",162673
"Oregon","UNKNOWN","0","5/20/20","age","death","count",NA
"Oregon","FEMALE","61","5/20/20","gender","death","count",2113219
"Oregon","MALE","83","5/20/20","gender","death","count",2077494
"Oregon","UNKNOWN/OTHER","0","5/20/20","gender","death","count",NA
"Oregon","0-9","5","5/20/20","age","hosp","count",476789
"Oregon","10-19","3","5/20/20","age","hosp","count",496049
"Oregon","20-29","31","5/20/20","age","hosp","count",568517
"Oregon","30-39","45","5/20/20","age","hosp","count",588089
"Oregon","40-49","86","5/20/20","age","hosp","count",529727
"Oregon","50-59","122","5/20/20","age","hosp","count",518395
"Oregon","60-69","172","5/20/20","age","hosp","count",527724
"Oregon","70-79","148","5/20/20","age","hosp","count",322750
"Oregon","80+","111","5/20/20","age","hosp","count",162673
"Oregon","UNKNOWN","0","5/20/20","age","hosp","count",NA
"Oregon",NA,"102049","5/20/20","total","test","count",4190713
"Oregon",NA,"3801","5/20/20","total","case","count",4190713
"Oregon",NA,"144","5/20/20","total","death","count",4190713
"Oregon",NA,"723","5/20/20","total","hosp","count",4190713
"Oregon","ADULT ICU BEDS","196","5/20/20","avail","extra","count",NA
"Oregon","ADULT NON-ICU BEDS","1672","5/20/20","avail","extra","count",NA
"Oregon","PEDIATRIC NICU/PICU BEDS","78","5/20/20","avail","extra","count",NA
"Oregon","PEDIATRIC NON-ICU BEDS","127","5/20/20","avail","extra","count",NA
"Oregon","VENTILATORS","780","5/20/20","avail","extra","count",NA
"Oregon","ADULT ICU BEDS","815","5/20/20","total","extra","count",NA
"Oregon","ADULT NON-ICU BEDS","6742","5/20/20","total","extra","count",NA
"Oregon","PEDIATRIC NICU/PICU BEDS","316","5/20/20","total","extra","count",NA
"Oregon","PEDIATRIC NON-ICU BEDS","346","5/20/20","total","extra","count",NA
"Oregon","CURRENT HOSPITALIZED PATIENTS","152","5/20/20","curr","extra","count",NA
"Oregon","CURRENT PATIENTS IN ICU BEDS","42","5/20/20","curr","extra","count",NA
"Oregon","CURRENT PATIENTS ON VENTILATORS","17","5/20/20","curr","extra","count",NA
"Pennsylvania","ASIAN","835","5/20/20","race","case","count",NA
"Pennsylvania","BLACK","7652","5/20/20","race","case","count",NA
"Pennsylvania","OTHER","349","5/20/20","race","case","count",NA
"Pennsylvania","UNKNOWN","38845","5/20/20","race","case","count",NA
"Pennsylvania","WHITE","16731","5/20/20","race","case","count",NA
"Pennsylvania","0-4","0.01","5/20/20","age","case","percent",702997
"Pennsylvania","5-12","0.01","5/20/20","age","case","percent",1176944
"Pennsylvania","13-18","0.02","5/20/20","age","case","percent",939224
"Pennsylvania","19-24","0.06","5/20/20","age","case","percent",990028
"Pennsylvania","25-49","0.37","5/20/20","age","case","percent",3997244
"Pennsylvania","50-64","0.26","5/20/20","age","case","percent",2664993
"Pennsylvania","65+","0.29","5/20/20","age","case","percent",2335630
"Pennsylvania","FEMALE","35344","5/20/20","gender","case","count",6532400
"Pennsylvania","MALE","28395","5/20/20","gender","case","count",6274660
"Pennsylvania","UNKNOWN/OTHER","683","5/20/20","gender","case","count",NA
"Pennsylvania","ASIAN","118","5/20/20","race","death","count",NA
"Pennsylvania","BLACK","904","5/20/20","race","death","count",NA
"Pennsylvania","MULTI","208","5/20/20","race","death","count",NA
"Pennsylvania","WHITE","3263","5/20/20","race","death","count",NA
"Pennsylvania","0-0-4","NA","5/20/20","age","death","count",702997
"Pennsylvania","5-9","NA","5/20/20","age","death","count",725614
"Pennsylvania","10-14","NA","5/20/20","age","death","count",755233
"Pennsylvania","15-19","NA","5/20/20","age","death","count",810300
"Pennsylvania","20-24","NA","5/20/20","age","death","count",815049
"Pennsylvania","25-29","NA","5/20/20","age","death","count",870748
"Pennsylvania","30-34","7","5/20/20","age","death","count",830358
"Pennsylvania","35-39","5","5/20/20","age","death","count",782766
"Pennsylvania","40-44","21","5/20/20","age","death","count",715779
"Pennsylvania","45-49","45","5/20/20","age","death","count",797593
"Pennsylvania","50-54","83","5/20/20","age","death","count",855188
"Pennsylvania","55-59","146","5/20/20","age","death","count",921795
"Pennsylvania","60-64","251","5/20/20","age","death","count",888010
"Pennsylvania","65-69","354","5/20/20","age","death","count",737898
"Pennsylvania","70-74","444","5/20/20","age","death","count",572852
"Pennsylvania","75-79","512","5/20/20","age","death","count",407338
"Pennsylvania","80-84","638","5/20/20","age","death","count",283299
"Pennsylvania","85-89","800","5/20/20","age","death","count",334243
"Pennsylvania","90-94","768","5/20/20","age","death","count",NA
"Pennsylvania","95-99","341","5/20/20","age","death","count",NA
"Pennsylvania","100-104","64","5/20/20","age","death","count",11378449
"Pennsylvania","FEMALE","2296","5/20/20","gender","death","count",6532400
"Pennsylvania","MALE","2197","5/20/20","gender","death","count",6274660
"Pennsylvania","50-64","0.1","5/20/20","age","hosp","percent",2664993
"Pennsylvania","0-29","0.02","5/20/20","age","hosp","percent",4679941
"Pennsylvania","30-49","0.05","5/20/20","age","hosp","percent",3126496
"Pennsylvania","65-79","0.2","5/20/20","age","hosp","percent",1718088
"Pennsylvania","80+","0.19","5/20/20","age","hosp","percent",617542
"Pennsylvania",NA,"357656","5/20/20","total","test","count",12807060
"Pennsylvania",NA,"64412","5/20/20","total","case","count",12807060
"Pennsylvania",NA,"4767","5/20/20","total","death","count",12807060
"Pennsylvania","HISPANIC","1","5/20/20","eth","death","count",NA
"Pennsylvania","NOT HISPANIC","2","5/20/20","eth","death","count",NA
"Pennsylvania",NA,"1853","5/20/20","total","hosp","count",12807060
"Pennsylvania",NA,"1200","5/20/20","AvailableBedsAdultICU","extra","count",NA
"Pennsylvania",NA,"5440","5/20/20","AvailableBedsMedSurg","extra","count",NA
"Pennsylvania",NA,"68","5/20/20","AvailableBedsPICU","extra","count",NA
"Pennsylvania",NA,"1507","5/20/20","OtherBedsAIIRs","extra","count",NA
"Pennsylvania",NA,"379","5/20/20","COVID19onVents","extra","count",NA
"Pennsylvania",NA,"16","5/20/20","COVID19ECMO","extra","count",NA
"Pennsylvania",NA,"5377","5/20/20","TotalVents","extra","count",NA
"Pennsylvania",NA,"1292","5/20/20","VentsInUse","extra","count",NA
"Pennsylvania","OTHER","4","5/20/20","pod","extra","count",NA
"Pennsylvania","HOSPICE","76","5/20/20","pod","extra","count",NA
"Pennsylvania","HOSPITAL","2341","5/20/20","pod","extra","count",NA
"Pennsylvania","LONG-TERM LIVING","1951","5/20/20","pod","extra","count",NA
"Pennsylvania","RESIDENCE","121","5/20/20","pod","extra","count",NA
"Pennsylvania","CARDIO HYPERTENSION","974","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","NEURO DEMENTIA","965","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","METABOLIC DIABETES","611","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","RESPIRATORY COPD","376","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","CARDIO CORONARY ARTERY DISEASE","337","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","KIDNEY CHRONIC","321","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","CARDIO CONGESTIVE HEART FAILURE","319","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","CANCER","195","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","NEURO PARKINSON’S","118","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","KIDNEY END-STAGE RENAL","100","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","METABOLIC OBESITY","93","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","RESPIRATORY SLEEP APNEA","39","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","RESPIRATORY ASTHMA","34","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","LIVER CIRRHOSIS","22","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","IMMUNO ORGAN TRANSPLANT","11","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","IMMUNO HIV","9","5/20/20","comorbidities","comorbidities","count",NA
"Pennsylvania","LIVER CHRONIC","5","5/20/20","comorbidities","comorbidities","count",NA
"Rhode Island","HISPANIC","4134","5/20/20","race","case","count",NA
"Rhode Island","NH BLACK","1213","5/20/20","race","case","count",NA
"Rhode Island","NH MULTI","239","5/20/20","race","case","count",NA
"Rhode Island","NH OTHER","357","5/20/20","race","case","count",NA
"Rhode Island","NH WHITE","3614","5/20/20","race","case","count",NA
"Rhode Island","UNKNOWN","3294","5/20/20","race","case","count",NA
"Rhode Island","0-9","270","5/20/20","age","case","count",109253
"Rhode Island","10-19","596","5/20/20","age","case","count",130247
"Rhode Island","20-29","1883","5/20/20","age","case","count",152985
"Rhode Island","30-39","1997","5/20/20","age","case","count",135267
"Rhode Island","40-49","1969","5/20/20","age","case","count",124924
"Rhode Island","50-59","2098","5/20/20","age","case","count",150201
"Rhode Island","60-69","1489","5/20/20","age","case","count",129909
"Rhode Island","70-79","1000","5/20/20","age","case","count",75611
"Rhode Island","80-89","914","5/20/20","age","case","count",48918
"Rhode Island","90-99","588","5/20/20","age","case","count",NA
"Rhode Island","100+","43","5/20/20","age","case","count",948062
"Rhode Island","PENDING","NA","5/20/20","age","case","count",NA
"Rhode Island","FEMALE","7057","5/20/20","gender","case","count",542983
"Rhode Island","MALE","5619","5/20/20","gender","case","count",514332
"Rhode Island","PENDING","175","5/20/20","gender","case","count",NA
"Rhode Island","HISPANIC","51","5/20/20","race","death","count",NA
"Rhode Island","NH BLACK","27","5/20/20","race","death","count",NA
"Rhode Island","NH MULTI","0","5/20/20","race","death","count",NA
"Rhode Island","NH OTHER","7","5/20/20","race","death","count",NA
"Rhode Island","NH WHITE","395","5/20/20","race","death","count",NA
"Rhode Island","UNKNOWN","58","5/20/20","race","death","count",NA
"Rhode Island","0-9","0","5/20/20","age","death","count",109253
"Rhode Island","10-19","0","5/20/20","age","death","count",130247
"Rhode Island","20-29","NA","5/20/20","age","death","count",152985
"Rhode Island","30-39","6","5/20/20","age","death","count",135267
"Rhode Island","40-49","6","5/20/20","age","death","count",124924
"Rhode Island","50-59","26","5/20/20","age","death","count",150201
"Rhode Island","60-69","60","5/20/20","age","death","count",129909
"Rhode Island","70-79","136","5/20/20","age","death","count",75611
"Rhode Island","80-89","164","5/20/20","age","death","count",48918
"Rhode Island","90-99","130","5/20/20","age","death","count",NA
"Rhode Island","100+","9","5/20/20","age","death","count",948062
"Rhode Island","PENDING","0","5/20/20","age","death","count",NA
"Rhode Island","FEMALE","274","5/20/20","gender","death","count",542983
"Rhode Island","MALE","264","5/20/20","gender","death","count",514332
"Rhode Island","PENDING","0","5/20/20","gender","death","count",NA
"Rhode Island","NH BLACK","132","5/20/20","race","hosp","count",NA
"Rhode Island","NH MULTI","39","5/20/20","race","hosp","count",NA
"Rhode Island","NH WHITE","563","5/20/20","race","hosp","count",NA
"Rhode Island","NA","752","5/20/20","race","hosp","count",NA
"Rhode Island","0-9","5","5/20/20","age","hosp","count",109253
"Rhode Island","10-19","9","5/20/20","age","hosp","count",130247
"Rhode Island","20-29","49","5/20/20","age","hosp","count",152985
"Rhode Island","30-39","108","5/20/20","age","hosp","count",135267
"Rhode Island","40-49","168","5/20/20","age","hosp","count",124924
"Rhode Island","50-59","265","5/20/20","age","hosp","count",150201
"Rhode Island","60-69","321","5/20/20","age","hosp","count",129909
"Rhode Island","70-79","270","5/20/20","age","hosp","count",75611
"Rhode Island","80-89","200","5/20/20","age","hosp","count",48918
"Rhode Island","90-99","82","5/20/20","age","hosp","count",NA
"Rhode Island","100+","NA","5/20/20","age","hosp","count",948062
"Rhode Island","PENDING","6","5/20/20","age","hosp","count",NA
"Rhode Island","FEMALE","652","5/20/20","gender","hosp","count",542983
"Rhode Island","MALE","802","5/20/20","gender","hosp","count",514332
"Rhode Island","PENDING","32","5/20/20","gender","hosp","count",NA
"Rhode Island",NA,"120528","5/20/20","total","test","count",1057315
"Rhode Island",NA,"13356","5/20/20","total","case","count",1057315
"Rhode Island",NA,"538","5/20/20","total","death","count",1057315
"Rhode Island",NA,"1486","5/20/20","total","hosp","count",1057315
"Rhode Island",NA,"1030","5/20/20","discharge-from-hosp","extra","count",NA
"Rhode Island","HOSP","257","5/20/20","curr","extra","count",NA
"Rhode Island","ICU","58","5/20/20","curr","extra","count",NA
"Rhode Island","ICUVENT","45","5/20/20","curr","extra","count",NA
"South Carolina","ASIAN","82","5/20/20","race","case","count",NA
"South Carolina","BLACK","3709","5/20/20","race","case","count",NA
"South Carolina","OTHER","412","5/20/20","race","case","count",NA
"South Carolina","UNKNOWN","494","5/20/20","race","case","count",NA
"South Carolina","WHITE","3544","5/20/20","race","case","count",NA
"South Carolina","0-10","181","5/20/20","age","case","count",663289
"South Carolina","11-20","543","5/20/20","age","case","count",645669
"South Carolina","21-30","1177","5/20/20","age","case","count",685828
"South Carolina","31-40","1267","5/20/20","age","case","count",629336
"South Carolina","41-50","1358","5/20/20","age","case","count",617634
